depth,size,sample,truth_table_hex
7,80,11,00f000f000f000f000f0ffff00f0ffff00f000f000f000f000f0ffff00f0ffff00f000f000f000f000f0ffff00f0ffff00f000f000f000f000f0ffff00f0ffff00f000f000f000f000f0ffff00f0ffff00f000f000f000f000f0ffff00f0ffff00f000f000f000f000f0ffff00f0ffff00f000f000f000f000f0ffff00f0ffff
7,80,12,00000000ffffffff00000000ffffffffffffffffffffffffffffffffffffffff00000000ffffffff00000000ffffffffffffffffffffffffffffffffffffffff00ff00ffffffffff00ff00ffffffffffffffffffffffffffffffffffffffffff00ff00ffffffffff00ff00ffffffffffffffffffffffffffffffffffffffffff
7,80,13,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb
7,80,14,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7,80,15,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000000000000000000000000000000000000000000000000000
7,80,16,0000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f00000f0f0
7,80,17,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f000000000000000000000000000000000f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f
7,80,18,4040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040
7,80,19,00000000000000000000000000000000000000000000000000000000000000000f0f0f000f0f0f000f0f0f000f0f0f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f0f0f000f0f0f000f0f0f000f0f0f0000000000000000000000000000000000
7,90,0,fffffffffff0fff0fffffffffff0fff0fffffffffff0fff0fffffffffff0fff0ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00fffffffffff0fff0fffffffffff0fff0fffffffffff0fff0fffffffffff0fff0ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00
7,90,1,0000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000
7,90,2,ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ffffffffffffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ff00ff00ff00ff00ff00ff
7,90,3,00000000000000000000ffff0000ffff00000000000000000000ffff0000ffff00000000000000000000ffff0000ffff00000000000000000000ffff0000ffff00000000000000000000ffff0000ffff00000000000000000000ffff0000ffff00000000000000000000ffff0000ffff00000000000000000000ffff0000ffff
7,90,4,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00
7,90,5,ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7,90,6,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7,90,7,0101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101
7,90,8,00000000000000000000000000000000ffff0000ffff0000ffff0000ffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffff0000ffff0000ffff0000ffff00000000000000000000000000000000000000000000000000000000000000000000
7,90,9,000000000000000033333333ffffffff000000000000000033333333ffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000033333333ffffffff000000000000000033333333ffffffff0000000000000000000000000000000000000000000000000000000000000000
7,90,10,0000000000000000000000000000000000000000f300f30000000000f300f30000000000f300f30000000000f300f30000000000f300f30000000000f300f3000000000000000000000000000000000000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff00
7,90,11,0303030303030303030303030303030303030303030303030303030303030303333333333333333333333333333333333333333333333333333333333333333303030303030303030303030303030303030303030303030303030303030303033333333333333333333333333333333333333333333333333333333333333333
7,90,12,3333330033333300333333003333330033333300333333003333330033333300333300003333000033330000333300003333000033330000333300003333000033333300333333003333330033333300333333003333330033333300333333003333000033330000333300003333000033330000333300003333000033330000
7,90,13,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff55ff55ff55ff55ffffffffffffffffff55ff55ff55ff55ffffffffffffffffff55ff55ff55ff55ffffffffffffffffff55ff55ff55ff55ffffffffffffffffff
7,90,14,0000003000000030000000300000003000000030000000300000003000000030000000f0000000f0000000f0000000f0000000f0000000f0000000f0000000f00000003000000030000000300000003000000030000000300000003000000030000000f0000000f0000000f0000000f0000000f0000000f0000000f0000000f0
7,90,15,0000000008080808000000000808080800000000080808080000000008080808000000000808080800000000080808080000000008080808000000000808080800000000080808080000000008080808000000000808080800000000080808080000000008080808000000000808080800000000080808080000000008080808
7,90,16,f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
7,90,17,0000000000000000333333333333333300000000000000003333333333333333000000000000000033333333333333330000000000000000333333333333333355555555555555557777777777777777555555555555555577777777777777775555555555555555777777777777777755555555555555557777777777777777
7,90,18,00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff
7,90,19,ff55ff5555555555ff55ff5555555555ff00ff0000000000ff00ff0000000000ff55ff5555555555ff55ff5555555555ff00ff0000000000ff00ff0000000000ff55ff5555555555ff55ff5555555555ff00ff0000000000ff00ff0000000000ff55ff5555555555ff55ff5555555555ff00ff0000000000ff00ff0000000000
7,100,0,f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333f333
7,100,1,0f0f0c0cffffcccc0c0c0c0ccccccccc0f0f0c0cffffcccc0c0c0c0ccccccccc0f0f0c0cffffcccc0c0c0c0ccccccccc0f0f0c0cffffcccc0c0c0c0ccccccccc0f0f0c0cffffcccc0c0c0c0ccccccccc0f0f0c0cffffcccc0c0c0c0ccccccccc0f0f0c0cffffcccc0c0c0c0ccccccccc0f0f0c0cffffcccc0c0c0c0ccccccccc
7,100,2,0000ffff0000ffffffffffffffffffff0000ffff0000ffffffffffffffffffff0000ffff0000ffffffffffffffffffff0000ffff0000ffffffffffffffffffff0000ffff0000ffffffffffffffffffff0000ffff0000ffffffffffffffffffff0000ffff0000ffffffffffffffffffff0000ffff0000ffffffffffffffffffff
7,100,3,ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0505ffff0505ffff0505ffff0505ffff0505ffff0505ffff0505ffff0505ffff5555ffff5555ffff5555ffff5555ffff5555ffff5555ffff5555ffff5555
7,100,4,ffffff00ff00ff00ffffff00ff00ff00ffffff00ff00ff00ffffff00ff00ff00ffffff00ff00ff00ffffff00ff00ff00ffffff00ff00ff00ffffff00ff00ff00ffffff00ff00ff00ffffff00ff00ff00ffffff00ff00ff00ffffff00ff00ff00ffffff00ff00ff00ffffff00ff00ff00ffffff00ff00ff00ffffff00ff00ff00
7,100,5,0000000000000000ffff0000ffff00000000000000000000ffff0000ffff00000000000000000000ffff0000ffff00000000000000000000ffff0000ffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7,100,6,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f
7,100,7,cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
7,100,8,ff00ff00ff00ff00ffffffffffffffffff55ff55ff55ff55ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
7,100,9,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
7,100,10,00000000000000000000000000000000ffffffffaaaaaaaaffffffffaaaaaaaa00000000000000000000000000000000ffffffffaaaaaaaaffffffffaaaaaaaa00000000000000000000000000000000ffffffffaaaaaaaaffffffffaaaaaaaa00000000000000000000000000000000ffffffffaaaaaaaaffffffffaaaaaaaa
7,100,11,0000aaaa0000000000000000000000000000aaaa0000000000000000000000000000aaaa0000000000000000000000000000aaaa0000000000000000000000000000aaaa0000000000000000000000000000aaaa0000000000000000000000000000aaaa0000000000000000000000000000aaaa000000000000000000000000
7,100,12,3333333300000000ffffffff000000003333333300000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff000000003333333300000000ffffffff000000003333333300000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000
7,100,13,ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333
7,100,14,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
7,100,15,0055337700553377005533770055337700553377005533770055337700553377005533770055337700553377005533770055337700553377005533770055337700553377005533770055337700553377005533770055337700553377005533770055337700553377005533770055337700553377005533770055337700553377
7,100,16,0003000300030003000300030003000300030003000300030003000300030003ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0003000300030003000300030003000300030003000300030003000300030003ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
7,100,17,0000ffff0000ffff0000ffff0000ffff0033ffff0033ffff0033ffff0033ffff0000ffff0000ffff0000ffff0000ffff0033ffff0033ffff0033ffff0033ffff0000ffff0000ffff0000ffff0000ffff0033ffff0033ffff0033ffff0033ffff0000ffff0000ffff0000ffff0000ffff0033ffff0033ffff0033ffff0033ffff
7,100,18,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff3333333333333333333333333333333333333333333333333333333333333333
7,100,19,5555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555
8,10,0,ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000
8,10,1,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000055555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555
8,10,2,0000000000000000000000000000000000000000000000000000000000000000555555555555555555555555555555555555555555555555555555555555555500000000000000000000000000000000000000000000000000000000000000005555555555555555555555555555555555555555555555555555555555555555
8,10,3,0000000000000000000000000000000000000000000000000000000000000000aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0000000000000000000000000000000000000000000000000000000000000000aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
8,10,4,0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff0000000000ff00ff
8,10,5,000000000000000000005555000055550000000000000000ffffffffffffffff00005555000055550000555500005555ffffffffffffffffffffffffffffffff000000000000000000005555000055550000000000000000ffffffffffffffff00005555000055550000555500005555ffffffffffffffffffffffffffffffff
8,10,6,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
8,10,7,00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff00ff00ffffffffff
8,10,8,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
8,10,9,5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff
8,10,10,00000000000000000000000000000000ff00ff00ff00ff00ff00ff00ff00ff0000000000000000000000000000000000ff00ff00ff00ff00ff00ff00ff00ff0000000000000000000000000000000000ff00ff00ff00ff00ff00ff00ff00ff0000000000000000000000000000000000ff00ff00ff00ff00ff00ff00ff00ff00
8,10,11,ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000
8,10,12,0f0f0f0fffffffff0f0f0f0fffffffff0f0f0f0fffffffff0f0f0f0fffffffff0f0f0f0fffffffff0f0f0f0fffffffff0f0f0f0fffffffff0f0f0f0fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
8,10,13,0000000000000000000000000000000000000000000000000000000000000000330033003300330033003300330033003300330033003300330033003300330000000000000000000000000000000000330033003300330033003300330033003300330033003300330033003300330033003300330033003300330033003300
8,10,14,000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff
8,10,15,000000ff000000ff77ff77ff77ff77ff000000ff000000ff77ff77ff77ff77ff000000ff000000ff77ff77ff77ff77ff000000ff000000ff77ff77ff77ff77ff000000ff000000ff77ff77ff77ff77ff000000ff000000ff77ff77ff77ff77ff000000ff000000ff77ff77ff77ff77ff000000ff000000ff77ff77ff77ff77ff
8,10,16,00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff00ff
8,10,17,ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000
8,10,18,ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555ffffffffffffffff5555555555555555
8,10,19,00000000000000000000ffff0000ffff00000000000000000000ffff0000ffff00000000000000000000ffff0000ffff00000000000000000000ffff0000ffff00000000000000000000ffff0000ffff00000000000000000000ffff0000ffff00000000000000000000ffff0000ffff00000000000000000000ffff0000ffff
8,20,0,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
8,20,1,ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000
8,20,2,0000ffff0000ffff0000ffff0000ffffffffffffffffffffffffffffffffffff0000ffff0000ffff0000ffff0000ffffffffffffffffffffffffffffffffffff0000ffff0000ffff0000ffff0000ffffffffffffffffffffffffffffffffffff0000ffff0000ffff0000ffff0000ffffffffffffffffffffffffffffffffffff
8,20,3,f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0
8,20,4,ffffffffffffffffffffffffffffffffffffffccffffffccffffffccffffffccffffffffffffffffffffffffffffffffffffffccffffffccffffffccffffffccffffffffffffffffffffffffffffffffffffffccffffffccffffffccffffffccffffffffffffffffffffffffffffffffffffffccffffffccffffffccffffffcc
8,20,5,5555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555
8,20,6,00000000000000003333333333333333000000000000000033333333333333330000000000000000333333333333333300000000000000003333333333333333000000000000ffff333333333333ffff000000000000ffff333333333333ffff000000000000ffff333333333333ffff000000000000ffff333333333333ffff
8,20,7,030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000030f0000
8,20,8,0333033303330333033303330333033303330333033303330333033303330333033303330333033303330333033303330333033303330333033303330333033303330333033303330333033303330333033303330333033303330333033303330333033303330333033303330333033303330333033303330333033303330333
8,20,9,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaffffffffaaaaaaaaffffffffaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaffffffffaaaaaaaaffffffff
8,20,10,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000333333333333333333333333333333330000000000000000000000000000000033333333333333333333333333333333
8,20,11,0000000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555
8,20,12,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffff0000ffff0000ffff0000ffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffff0000ffff0000ffff0000ffff
8,20,13,7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
8,20,14,0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f
8,20,15,0000000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555
8,20,16,ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000
8,20,17,0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff
8,20,18,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0f0f0f0fffffffff0f0f0f0fffffffff0f0f0f0fffffffff0f0f0f0fffffffff
8,20,19,0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff
8,30,0,aaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffffaaaaffff
8,30,1,cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
8,30,2,33333333000000003333333300000000333333330000000033333333000000003333333300000000333333330000000033333333000000003333333300000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000ffffffff00000000
8,30,3,0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffff0000ffffffffffff0000ffffffffffff0000ffffffffffff0000ffffffffffff0000ffffffffffff0000ffffffffffff0000ffffffffffff0000ffffffffffff
8,30,4,0000000000000000000000000000000000000000000000000000000000000000ffff5555ffff5555ffff5555ffff5555ffff5555ffff5555ffff5555ffff55550000000000000000000000000000000000000000000000000000000000000000ffff5555ffff5555ffff5555ffff5555ffff5555ffff5555ffff5555ffff5555
8,30,5,ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
8,30,6,0000ffff0000ffff0000ffff0000ffff0000ffff000000000000ffff000000000000ffff0000ffff0000ffff0000ffff0000ffff000000000000ffff000000000000ffff0000ffff0000ffff0000ffff0000ffff000000000000ffff000000000000ffff0000ffff0000ffff0000ffff0000ffff000000000000ffff00000000
8,30,7,33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff33333333ffffffff
8,30,8,5555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555
